shipment_id,risk_category,recommended_action
SHP007993,Medium,Monitor shipment closely
SHP007994,Medium,Monitor shipment closely
SHP007995,Medium,Monitor shipment closely
SHP007996,Medium,Monitor shipment closely
SHP007997,Medium,Monitor shipment closely
SHP007998,Medium,Monitor shipment closely
SHP007999,Medium,Monitor shipment closely
SHP008000,Medium,Monitor shipment closely
SHP008001,Medium,Monitor shipment closely
SHP008002,Medium,Monitor shipment closely
SHP008003,Medium,Monitor shipment closely
SHP008004,Medium,Monitor shipment closely
SHP008005,Medium,Monitor shipment closely
SHP008006,Medium,Monitor shipment closely
SHP008007,Medium,Monitor shipment closely
SHP008008,Medium,Monitor shipment closely
SHP008009,Medium,Monitor shipment closely
SHP008010,Medium,Monitor shipment closely
SHP008011,Medium,Monitor shipment closely
SHP008012,Medium,Monitor shipment closely
SHP008013,Medium,Monitor shipment closely
SHP008014,Medium,Monitor shipment closely
SHP008015,Medium,Monitor shipment closely
SHP008016,Medium,Monitor shipment closely
SHP008017,Medium,Monitor shipment closely
SHP008018,Medium,Monitor shipment closely
SHP008019,Medium,Monitor shipment closely
SHP008020,Medium,Monitor shipment closely
SHP008021,Medium,Monitor shipment closely
SHP008022,Medium,Monitor shipment closely
SHP008023,Medium,Monitor shipment closely
SHP008024,Medium,Monitor shipment closely
SHP008025,Medium,Monitor shipment closely
SHP008026,Medium,Monitor shipment closely
SHP008027,Medium,Monitor shipment closely
SHP008028,Medium,Monitor shipment closely
SHP008029,Medium,Monitor shipment closely
SHP008030,Medium,Monitor shipment closely
SHP008031,Medium,Monitor shipment closely
SHP008033,Medium,Monitor shipment closely
SHP008034,Medium,Monitor shipment closely
SHP008035,Medium,Monitor shipment closely
SHP008036,Medium,Monitor shipment closely
SHP008037,Medium,Monitor shipment closely
SHP008038,Medium,Monitor shipment closely
SHP008039,Medium,Monitor shipment closely
SHP008040,Medium,Monitor shipment closely
SHP008041,Medium,Monitor shipment closely
SHP008042,Medium,Monitor shipment closely
SHP008043,Medium,Monitor shipment closely
SHP008044,Medium,Monitor shipment closely
SHP008045,Medium,Monitor shipment closely
SHP008046,Medium,Monitor shipment closely
SHP008047,Medium,Monitor shipment closely
SHP008048,Medium,Monitor shipment closely
SHP008049,Medium,Monitor shipment closely
SHP008050,Medium,Monitor shipment closely
SHP008051,Medium,Monitor shipment closely
SHP008053,Medium,Monitor shipment closely
SHP008054,Medium,Monitor shipment closely
SHP008055,Medium,Monitor shipment closely
SHP008056,Medium,Monitor shipment closely
SHP008057,Medium,Monitor shipment closely
SHP008058,Medium,Monitor shipment closely
SHP008059,Medium,Monitor shipment closely
SHP008060,Medium,Monitor shipment closely
SHP008061,Medium,Monitor shipment closely
SHP008062,Medium,Monitor shipment closely
SHP008063,Medium,Monitor shipment closely
SHP008065,Medium,Monitor shipment closely
SHP008066,Medium,Monitor shipment closely
SHP008067,Medium,Monitor shipment closely
SHP008068,Medium,Monitor shipment closely
SHP008069,Medium,Monitor shipment closely
SHP008070,Medium,Monitor shipment closely
SHP008072,Medium,Monitor shipment closely
SHP008073,Medium,Monitor shipment closely
SHP008074,Medium,Monitor shipment closely
SHP008075,Medium,Monitor shipment closely
SHP008076,Medium,Monitor shipment closely
SHP008077,Medium,Monitor shipment closely
SHP008078,Medium,Monitor shipment closely
SHP008079,Medium,Monitor shipment closely
SHP008080,Medium,Monitor shipment closely
SHP008081,Medium,Monitor shipment closely
SHP008082,Medium,Monitor shipment closely
SHP008083,Medium,Monitor shipment closely
SHP008084,Medium,Monitor shipment closely
SHP008085,Medium,Monitor shipment closely
SHP008086,Medium,Monitor shipment closely
SHP008087,Medium,Monitor shipment closely
SHP008088,Medium,Monitor shipment closely
SHP008089,Medium,Monitor shipment closely
SHP008090,Medium,Monitor shipment closely
SHP008091,Medium,Monitor shipment closely
SHP008092,Medium,Monitor shipment closely
SHP008093,Medium,Monitor shipment closely
SHP008094,Medium,Monitor shipment closely
SHP008095,Medium,Monitor shipment closely
SHP008096,Medium,Monitor shipment closely
SHP008097,Medium,Monitor shipment closely
SHP008098,Medium,Monitor shipment closely
SHP008099,Medium,Monitor shipment closely
SHP008100,Medium,Monitor shipment closely
SHP008101,Medium,Monitor shipment closely
SHP008102,Medium,Monitor shipment closely
SHP008103,Medium,Monitor shipment closely
SHP008104,Medium,Monitor shipment closely
SHP008105,Medium,Monitor shipment closely
SHP008106,Medium,Monitor shipment closely
SHP008107,Medium,Monitor shipment closely
SHP008108,Medium,Monitor shipment closely
SHP008109,Medium,Monitor shipment closely
SHP008110,Medium,Monitor shipment closely
SHP008111,Medium,Monitor shipment closely
SHP008112,Medium,Monitor shipment closely
SHP008113,Medium,Monitor shipment closely
SHP008115,Medium,Monitor shipment closely
SHP008116,Medium,Monitor shipment closely
SHP008117,Medium,Monitor shipment closely
SHP008118,Medium,Monitor shipment closely
SHP008119,Medium,Monitor shipment closely
SHP008121,Medium,Monitor shipment closely
SHP008122,Medium,Monitor shipment closely
SHP008123,Medium,Monitor shipment closely
SHP008124,Medium,Monitor shipment closely
SHP008125,Medium,Monitor shipment closely
SHP008127,Medium,Monitor shipment closely
SHP008128,Medium,Monitor shipment closely
SHP008129,Medium,Monitor shipment closely
SHP008130,Medium,Monitor shipment closely
SHP008131,Medium,Monitor shipment closely
SHP008132,Medium,Monitor shipment closely
SHP008133,Medium,Monitor shipment closely
SHP008134,Medium,Monitor shipment closely
SHP008136,Medium,Monitor shipment closely
SHP008137,Medium,Monitor shipment closely
SHP008138,Medium,Monitor shipment closely
SHP008139,Medium,Monitor shipment closely
SHP008140,Medium,Monitor shipment closely
SHP008141,Medium,Monitor shipment closely
SHP008142,Medium,Monitor shipment closely
SHP008143,Medium,Monitor shipment closely
SHP008144,Medium,Monitor shipment closely
SHP008145,Medium,Monitor shipment closely
SHP008146,Medium,Monitor shipment closely
SHP008147,Medium,Monitor shipment closely
SHP008148,Medium,Monitor shipment closely
SHP008149,Medium,Monitor shipment closely
SHP008150,Medium,Monitor shipment closely
SHP008151,Medium,Monitor shipment closely
SHP008152,Medium,Monitor shipment closely
SHP008153,Medium,Monitor shipment closely
SHP008154,Medium,Monitor shipment closely
SHP008155,Medium,Monitor shipment closely
SHP008156,Medium,Monitor shipment closely
SHP008157,Medium,Monitor shipment closely
SHP008158,Medium,Monitor shipment closely
SHP008159,Medium,Monitor shipment closely
SHP008160,Medium,Monitor shipment closely
SHP008161,Medium,Monitor shipment closely
SHP008162,Medium,Monitor shipment closely
SHP008163,Medium,Monitor shipment closely
SHP008164,Medium,Monitor shipment closely
SHP008165,Medium,Monitor shipment closely
SHP008166,Medium,Monitor shipment closely
SHP008167,Medium,Monitor shipment closely
SHP008168,Medium,Monitor shipment closely
SHP008169,Medium,Monitor shipment closely
SHP008170,Medium,Monitor shipment closely
SHP008171,Medium,Monitor shipment closely
SHP008172,Medium,Monitor shipment closely
SHP008173,Medium,Monitor shipment closely
SHP008174,Medium,Monitor shipment closely
SHP008175,Medium,Monitor shipment closely
SHP008176,Medium,Monitor shipment closely
SHP008177,Medium,Monitor shipment closely
SHP008179,Medium,Monitor shipment closely
SHP008180,Medium,Monitor shipment closely
SHP008181,Medium,Monitor shipment closely
SHP008183,Medium,Monitor shipment closely
SHP008184,Medium,Monitor shipment closely
SHP008185,Medium,Monitor shipment closely
SHP008186,Medium,Monitor shipment closely
SHP008187,Medium,Monitor shipment closely
SHP008188,Medium,Monitor shipment closely
SHP008189,Medium,Monitor shipment closely
SHP008190,Medium,Monitor shipment closely
SHP008191,Medium,Monitor shipment closely
SHP008192,Medium,Monitor shipment closely
SHP008193,Medium,Monitor shipment closely
SHP008194,Medium,Monitor shipment closely
SHP008195,Medium,Monitor shipment closely
SHP008196,Medium,Monitor shipment closely
SHP008197,Medium,Monitor shipment closely
SHP008200,Medium,Monitor shipment closely
SHP008201,Medium,Monitor shipment closely
SHP008202,Medium,Monitor shipment closely
SHP008203,Medium,Monitor shipment closely
SHP008204,Medium,Monitor shipment closely
SHP008205,Medium,Monitor shipment closely
SHP008206,Medium,Monitor shipment closely
SHP008207,Medium,Monitor shipment closely
SHP008208,Medium,Monitor shipment closely
SHP008209,Medium,Monitor shipment closely
SHP008210,Medium,Monitor shipment closely
SHP008211,Medium,Monitor shipment closely
SHP008212,Medium,Monitor shipment closely
SHP008213,Medium,Monitor shipment closely
SHP008214,Medium,Monitor shipment closely
SHP008215,Medium,Monitor shipment closely
SHP008216,Medium,Monitor shipment closely
SHP008217,Medium,Monitor shipment closely
SHP008218,Medium,Monitor shipment closely
SHP008219,Medium,Monitor shipment closely
SHP008220,Medium,Monitor shipment closely
SHP008221,Medium,Monitor shipment closely
SHP008222,Medium,Monitor shipment closely
SHP008223,Medium,Monitor shipment closely
SHP008224,Medium,Monitor shipment closely
SHP008225,Medium,Monitor shipment closely
SHP008227,Medium,Monitor shipment closely
SHP008228,Medium,Monitor shipment closely
SHP008229,Medium,Monitor shipment closely
SHP008230,Medium,Monitor shipment closely
SHP008232,Medium,Monitor shipment closely
SHP008233,Medium,Monitor shipment closely
SHP008234,Medium,Monitor shipment closely
SHP008235,Medium,Monitor shipment closely
SHP008236,Medium,Monitor shipment closely
SHP008237,Medium,Monitor shipment closely
SHP008238,Medium,Monitor shipment closely
SHP008239,Medium,Monitor shipment closely
SHP008240,Medium,Monitor shipment closely
SHP008241,Medium,Monitor shipment closely
SHP008243,Medium,Monitor shipment closely
SHP008244,Medium,Monitor shipment closely
SHP008245,Medium,Monitor shipment closely
SHP008246,Medium,Monitor shipment closely
SHP008247,Medium,Monitor shipment closely
SHP008248,Medium,Monitor shipment closely
SHP008249,Medium,Monitor shipment closely
SHP008250,Medium,Monitor shipment closely
SHP008251,Medium,Monitor shipment closely
SHP008252,Medium,Monitor shipment closely
SHP008253,Medium,Monitor shipment closely
SHP008254,Medium,Monitor shipment closely
SHP008255,Medium,Monitor shipment closely
SHP008256,Medium,Monitor shipment closely
SHP008257,Medium,Monitor shipment closely
SHP008258,Medium,Monitor shipment closely
SHP008259,Medium,Monitor shipment closely
SHP008260,Medium,Monitor shipment closely
SHP008261,Medium,Monitor shipment closely
SHP008262,Medium,Monitor shipment closely
SHP008263,Medium,Monitor shipment closely
SHP008264,Medium,Monitor shipment closely
SHP008265,Medium,Monitor shipment closely
SHP008266,Medium,Monitor shipment closely
SHP008267,Medium,Monitor shipment closely
SHP008268,Medium,Monitor shipment closely
SHP008269,Medium,Monitor shipment closely
SHP008270,Medium,Monitor shipment closely
SHP008271,Medium,Monitor shipment closely
SHP008272,Medium,Monitor shipment closely
SHP008273,Medium,Monitor shipment closely
SHP008274,Medium,Monitor shipment closely
SHP008275,Medium,Monitor shipment closely
SHP008276,Medium,Monitor shipment closely
SHP008277,Medium,Monitor shipment closely
SHP008278,Medium,Monitor shipment closely
SHP008279,Medium,Monitor shipment closely
SHP008280,Medium,Monitor shipment closely
SHP008281,Medium,Monitor shipment closely
SHP008282,Medium,Monitor shipment closely
SHP008283,Medium,Monitor shipment closely
SHP008284,Medium,Monitor shipment closely
SHP008285,Medium,Monitor shipment closely
SHP008286,Medium,Monitor shipment closely
SHP008287,Medium,Monitor shipment closely
SHP008288,Medium,Monitor shipment closely
SHP008289,Medium,Monitor shipment closely
SHP008290,Medium,Monitor shipment closely
SHP008291,Medium,Monitor shipment closely
SHP008292,Medium,Monitor shipment closely
SHP008293,Medium,Monitor shipment closely
SHP008294,Medium,Monitor shipment closely
SHP008295,Medium,Monitor shipment closely
SHP008296,Medium,Monitor shipment closely
SHP008297,Medium,Monitor shipment closely
SHP008298,Medium,Monitor shipment closely
SHP008299,Medium,Monitor shipment closely
SHP008300,Medium,Monitor shipment closely
SHP008301,Medium,Monitor shipment closely
SHP008302,Medium,Monitor shipment closely
SHP008303,Medium,Monitor shipment closely
SHP008304,Medium,Monitor shipment closely
SHP008305,Medium,Monitor shipment closely
SHP008306,Medium,Monitor shipment closely
SHP008307,Medium,Monitor shipment closely
SHP008308,Medium,Monitor shipment closely
SHP008309,Medium,Monitor shipment closely
SHP008310,Medium,Monitor shipment closely
SHP008311,Medium,Monitor shipment closely
SHP008312,Medium,Monitor shipment closely
SHP008313,Medium,Monitor shipment closely
SHP008314,Medium,Monitor shipment closely
SHP008315,Medium,Monitor shipment closely
SHP008316,Medium,Monitor shipment closely
SHP008317,Medium,Monitor shipment closely
SHP008318,Medium,Monitor shipment closely
SHP008319,Medium,Monitor shipment closely
SHP008321,Medium,Monitor shipment closely
SHP008322,Medium,Monitor shipment closely
SHP008323,Medium,Monitor shipment closely
SHP008324,Medium,Monitor shipment closely
SHP008325,Medium,Monitor shipment closely
SHP008326,Medium,Monitor shipment closely
SHP008327,Medium,Monitor shipment closely
SHP008328,Medium,Monitor shipment closely
SHP008329,Medium,Monitor shipment closely
SHP008330,Medium,Monitor shipment closely
SHP008331,Medium,Monitor shipment closely
SHP008332,Medium,Monitor shipment closely
SHP008333,Medium,Monitor shipment closely
SHP008334,Medium,Monitor shipment closely
SHP008335,Medium,Monitor shipment closely
SHP008336,Medium,Monitor shipment closely
SHP008337,Medium,Monitor shipment closely
SHP008338,Medium,Monitor shipment closely
SHP008339,Medium,Monitor shipment closely
SHP008341,Medium,Monitor shipment closely
SHP008343,Medium,Monitor shipment closely
SHP008344,Medium,Monitor shipment closely
SHP008345,Medium,Monitor shipment closely
SHP008347,Medium,Monitor shipment closely
SHP008348,Medium,Monitor shipment closely
SHP008349,Medium,Monitor shipment closely
SHP008350,Medium,Monitor shipment closely
SHP008351,Medium,Monitor shipment closely
SHP008352,Medium,Monitor shipment closely
SHP008353,Medium,Monitor shipment closely
SHP008354,Medium,Monitor shipment closely
SHP008355,Medium,Monitor shipment closely
SHP008356,Medium,Monitor shipment closely
SHP008357,Medium,Monitor shipment closely
SHP008358,Medium,Monitor shipment closely
SHP008359,Medium,Monitor shipment closely
SHP008360,Medium,Monitor shipment closely
SHP008361,Medium,Monitor shipment closely
SHP008362,Medium,Monitor shipment closely
SHP008363,Medium,Monitor shipment closely
SHP008364,Medium,Monitor shipment closely
SHP008365,Medium,Monitor shipment closely
SHP008366,Medium,Monitor shipment closely
SHP008367,Medium,Monitor shipment closely
SHP008368,Medium,Monitor shipment closely
SHP008370,Medium,Monitor shipment closely
SHP008371,Medium,Monitor shipment closely
SHP008372,Medium,Monitor shipment closely
SHP008373,Medium,Monitor shipment closely
SHP008374,Medium,Monitor shipment closely
SHP008375,Medium,Monitor shipment closely
SHP008376,Medium,Monitor shipment closely
SHP008377,Medium,Monitor shipment closely
SHP008378,Medium,Monitor shipment closely
SHP008379,Medium,Monitor shipment closely
SHP008380,Medium,Monitor shipment closely
SHP008381,Medium,Monitor shipment closely
SHP008382,Medium,Monitor shipment closely
SHP008383,Medium,Monitor shipment closely
SHP008384,Medium,Monitor shipment closely
SHP008385,Medium,Monitor shipment closely
SHP008386,Medium,Monitor shipment closely
SHP008387,Medium,Monitor shipment closely
SHP008389,Medium,Monitor shipment closely
SHP008390,Medium,Monitor shipment closely
SHP008391,Medium,Monitor shipment closely
SHP008392,Medium,Monitor shipment closely
SHP008393,Medium,Monitor shipment closely
SHP008394,Medium,Monitor shipment closely
SHP008395,Medium,Monitor shipment closely
SHP008396,Medium,Monitor shipment closely
SHP008397,Medium,Monitor shipment closely
SHP008398,Medium,Monitor shipment closely
SHP008399,Medium,Monitor shipment closely
SHP008400,Medium,Monitor shipment closely
SHP008401,Medium,Monitor shipment closely
SHP008402,Medium,Monitor shipment closely
SHP008403,Medium,Monitor shipment closely
SHP008404,Medium,Monitor shipment closely
SHP008405,Medium,Monitor shipment closely
SHP008407,Medium,Monitor shipment closely
SHP008408,Medium,Monitor shipment closely
SHP008409,Medium,Monitor shipment closely
SHP008410,Medium,Monitor shipment closely
SHP008411,Medium,Monitor shipment closely
SHP008412,Medium,Monitor shipment closely
SHP008413,Medium,Monitor shipment closely
SHP008414,Medium,Monitor shipment closely
SHP008415,Medium,Monitor shipment closely
SHP008416,Medium,Monitor shipment closely
SHP008417,Medium,Monitor shipment closely
SHP008418,Medium,Monitor shipment closely
SHP008419,Medium,Monitor shipment closely
SHP008420,Medium,Monitor shipment closely
SHP008421,Medium,Monitor shipment closely
SHP008422,Medium,Monitor shipment closely
SHP008423,Medium,Monitor shipment closely
SHP008424,Medium,Monitor shipment closely
SHP008425,Medium,Monitor shipment closely
SHP008426,Medium,Monitor shipment closely
SHP008427,Medium,Monitor shipment closely
SHP008428,Medium,Monitor shipment closely
SHP008429,Medium,Monitor shipment closely
SHP008430,Medium,Monitor shipment closely
SHP008431,Medium,Monitor shipment closely
SHP008432,Medium,Monitor shipment closely
SHP008433,Medium,Monitor shipment closely
SHP008435,Medium,Monitor shipment closely
SHP008436,Medium,Monitor shipment closely
SHP008437,Medium,Monitor shipment closely
SHP008438,Medium,Monitor shipment closely
SHP008439,Medium,Monitor shipment closely
SHP008440,Medium,Monitor shipment closely
SHP008441,Medium,Monitor shipment closely
SHP008442,Medium,Monitor shipment closely
SHP008443,Medium,Monitor shipment closely
SHP008444,Medium,Monitor shipment closely
SHP008445,Medium,Monitor shipment closely
SHP008447,Medium,Monitor shipment closely
SHP008448,Medium,Monitor shipment closely
SHP008449,Medium,Monitor shipment closely
SHP008450,Medium,Monitor shipment closely
SHP008451,Medium,Monitor shipment closely
SHP008452,Medium,Monitor shipment closely
SHP008453,Medium,Monitor shipment closely
SHP008454,Medium,Monitor shipment closely
SHP008455,Medium,Monitor shipment closely
SHP008456,Medium,Monitor shipment closely
SHP008457,Medium,Monitor shipment closely
SHP008458,Medium,Monitor shipment closely
SHP008459,Medium,Monitor shipment closely
SHP008460,Medium,Monitor shipment closely
SHP008461,Medium,Monitor shipment closely
SHP008462,Medium,Monitor shipment closely
SHP008463,Medium,Monitor shipment closely
SHP008464,Medium,Monitor shipment closely
SHP008465,Medium,Monitor shipment closely
SHP008466,Medium,Monitor shipment closely
SHP008467,Medium,Monitor shipment closely
SHP008468,Medium,Monitor shipment closely
SHP008469,Medium,Monitor shipment closely
SHP008470,Medium,Monitor shipment closely
SHP008471,Medium,Monitor shipment closely
SHP008472,Medium,Monitor shipment closely
SHP008473,Medium,Monitor shipment closely
SHP008474,Medium,Monitor shipment closely
SHP008475,Medium,Monitor shipment closely
SHP008476,Medium,Monitor shipment closely
SHP008477,Medium,Monitor shipment closely
SHP008478,Medium,Monitor shipment closely
SHP008479,Medium,Monitor shipment closely
SHP008480,Medium,Monitor shipment closely
SHP008481,Medium,Monitor shipment closely
SHP008482,Medium,Monitor shipment closely
SHP008483,Medium,Monitor shipment closely
SHP008484,Medium,Monitor shipment closely
SHP008485,Medium,Monitor shipment closely
SHP008486,Medium,Monitor shipment closely
SHP008487,Medium,Monitor shipment closely
SHP008488,Medium,Monitor shipment closely
SHP008489,Medium,Monitor shipment closely
SHP008490,Medium,Monitor shipment closely
SHP008491,Medium,Monitor shipment closely
SHP008492,Medium,Monitor shipment closely
SHP008493,Medium,Monitor shipment closely
SHP008494,Medium,Monitor shipment closely
SHP008495,Medium,Monitor shipment closely
SHP008496,Medium,Monitor shipment closely
SHP008497,Medium,Monitor shipment closely
SHP008498,Medium,Monitor shipment closely
SHP008499,Medium,Monitor shipment closely
SHP008500,Medium,Monitor shipment closely
SHP008501,Medium,Monitor shipment closely
SHP008502,Medium,Monitor shipment closely
SHP008503,Medium,Monitor shipment closely
SHP008504,Medium,Monitor shipment closely
SHP008506,Medium,Monitor shipment closely
SHP008507,Medium,Monitor shipment closely
SHP008508,Medium,Monitor shipment closely
SHP008509,Medium,Monitor shipment closely
SHP008511,Medium,Monitor shipment closely
SHP008512,Medium,Monitor shipment closely
SHP008513,Medium,Monitor shipment closely
SHP008514,Medium,Monitor shipment closely
SHP008515,Medium,Monitor shipment closely
SHP008516,Medium,Monitor shipment closely
SHP008517,Medium,Monitor shipment closely
SHP008518,Medium,Monitor shipment closely
SHP008519,Medium,Monitor shipment closely
SHP008520,Medium,Monitor shipment closely
SHP008521,Medium,Monitor shipment closely
SHP008522,Medium,Monitor shipment closely
SHP008523,Medium,Monitor shipment closely
SHP008524,Medium,Monitor shipment closely
SHP008525,Medium,Monitor shipment closely
SHP008526,Medium,Monitor shipment closely
SHP008527,Medium,Monitor shipment closely
SHP008528,Medium,Monitor shipment closely
SHP008529,Medium,Monitor shipment closely
SHP008530,Medium,Monitor shipment closely
SHP008531,Medium,Monitor shipment closely
SHP008532,Medium,Monitor shipment closely
SHP008533,Medium,Monitor shipment closely
SHP008534,Medium,Monitor shipment closely
SHP008535,Medium,Monitor shipment closely
SHP008536,Medium,Monitor shipment closely
SHP008537,Medium,Monitor shipment closely
SHP008539,Medium,Monitor shipment closely
SHP008540,Medium,Monitor shipment closely
SHP008541,Medium,Monitor shipment closely
SHP008542,Medium,Monitor shipment closely
SHP008543,Medium,Monitor shipment closely
SHP008544,Medium,Monitor shipment closely
SHP008545,Medium,Monitor shipment closely
SHP008546,Medium,Monitor shipment closely
SHP008547,Medium,Monitor shipment closely
SHP008548,Medium,Monitor shipment closely
SHP008549,Medium,Monitor shipment closely
SHP008550,Medium,Monitor shipment closely
SHP008552,Medium,Monitor shipment closely
SHP008553,Medium,Monitor shipment closely
SHP008554,Medium,Monitor shipment closely
SHP008555,Medium,Monitor shipment closely
SHP008556,Medium,Monitor shipment closely
SHP008557,Medium,Monitor shipment closely
SHP008558,Medium,Monitor shipment closely
SHP008559,Medium,Monitor shipment closely
SHP008560,Medium,Monitor shipment closely
SHP008561,Medium,Monitor shipment closely
SHP008562,Medium,Monitor shipment closely
SHP008563,Medium,Monitor shipment closely
SHP008564,Medium,Monitor shipment closely
SHP008565,Medium,Monitor shipment closely
SHP008566,Medium,Monitor shipment closely
SHP008567,Medium,Monitor shipment closely
SHP008569,Medium,Monitor shipment closely
SHP008570,Medium,Monitor shipment closely
SHP008571,Medium,Monitor shipment closely
SHP008572,Medium,Monitor shipment closely
SHP008573,Medium,Monitor shipment closely
SHP008574,Medium,Monitor shipment closely
SHP008575,Medium,Monitor shipment closely
SHP008576,Medium,Monitor shipment closely
SHP008577,Medium,Monitor shipment closely
SHP008579,Medium,Monitor shipment closely
SHP008580,Medium,Monitor shipment closely
SHP008581,Medium,Monitor shipment closely
SHP008582,Medium,Monitor shipment closely
SHP008583,Medium,Monitor shipment closely
SHP008584,Medium,Monitor shipment closely
SHP008585,Medium,Monitor shipment closely
SHP008586,Medium,Monitor shipment closely
SHP008587,Medium,Monitor shipment closely
SHP008588,Medium,Monitor shipment closely
SHP008589,Medium,Monitor shipment closely
SHP008590,Medium,Monitor shipment closely
SHP008591,Medium,Monitor shipment closely
SHP008592,Medium,Monitor shipment closely
SHP008593,Medium,Monitor shipment closely
SHP008594,Medium,Monitor shipment closely
SHP008595,Medium,Monitor shipment closely
SHP008596,Medium,Monitor shipment closely
SHP008597,Medium,Monitor shipment closely
SHP008598,Medium,Monitor shipment closely
SHP008599,Medium,Monitor shipment closely
SHP008601,Medium,Monitor shipment closely
SHP008602,Medium,Monitor shipment closely
SHP008603,Medium,Monitor shipment closely
SHP008604,Medium,Monitor shipment closely
SHP008605,Medium,Monitor shipment closely
SHP008606,Medium,Monitor shipment closely
SHP008607,Medium,Monitor shipment closely
SHP008608,Medium,Monitor shipment closely
SHP008609,Medium,Monitor shipment closely
SHP008610,Medium,Monitor shipment closely
SHP008611,Medium,Monitor shipment closely
SHP008612,Medium,Monitor shipment closely
SHP008613,Medium,Monitor shipment closely
SHP008614,Medium,Monitor shipment closely
SHP008615,Medium,Monitor shipment closely
SHP008616,Medium,Monitor shipment closely
SHP008617,Medium,Monitor shipment closely
SHP008618,Medium,Monitor shipment closely
SHP008620,Medium,Monitor shipment closely
SHP008621,Medium,Monitor shipment closely
SHP008622,Medium,Monitor shipment closely
SHP008623,Medium,Monitor shipment closely
SHP008624,Medium,Monitor shipment closely
SHP008625,Medium,Monitor shipment closely
SHP008626,Medium,Monitor shipment closely
SHP008627,Medium,Monitor shipment closely
SHP008628,Medium,Monitor shipment closely
SHP008629,Medium,Monitor shipment closely
SHP008631,Medium,Monitor shipment closely
SHP008632,Medium,Monitor shipment closely
SHP008633,Medium,Monitor shipment closely
SHP008634,Medium,Monitor shipment closely
SHP008635,Medium,Monitor shipment closely
SHP008636,Medium,Monitor shipment closely
SHP008637,Medium,Monitor shipment closely
SHP008638,Medium,Monitor shipment closely
SHP008639,Medium,Monitor shipment closely
SHP008640,Medium,Monitor shipment closely
SHP008641,Medium,Monitor shipment closely
SHP008642,Medium,Monitor shipment closely
SHP008643,Medium,Monitor shipment closely
SHP008644,Medium,Monitor shipment closely
SHP008645,Medium,Monitor shipment closely
SHP008646,Medium,Monitor shipment closely
SHP008647,Medium,Monitor shipment closely
SHP008648,Medium,Monitor shipment closely
SHP008649,Medium,Monitor shipment closely
SHP008650,Medium,Monitor shipment closely
SHP008651,Medium,Monitor shipment closely
SHP008654,Medium,Monitor shipment closely
SHP008655,Medium,Monitor shipment closely
SHP008656,Medium,Monitor shipment closely
SHP008657,Medium,Monitor shipment closely
SHP008658,Medium,Monitor shipment closely
SHP008659,Medium,Monitor shipment closely
SHP008660,Medium,Monitor shipment closely
SHP008661,Medium,Monitor shipment closely
SHP008663,Medium,Monitor shipment closely
SHP008664,Medium,Monitor shipment closely
SHP008665,Medium,Monitor shipment closely
SHP008666,Medium,Monitor shipment closely
SHP008667,Medium,Monitor shipment closely
SHP008668,Medium,Monitor shipment closely
SHP008669,Medium,Monitor shipment closely
SHP008670,Medium,Monitor shipment closely
SHP008671,Medium,Monitor shipment closely
SHP008672,Medium,Monitor shipment closely
SHP008673,Medium,Monitor shipment closely
SHP008674,Medium,Monitor shipment closely
SHP008675,Medium,Monitor shipment closely
SHP008676,Medium,Monitor shipment closely
SHP008677,Medium,Monitor shipment closely
SHP008678,Medium,Monitor shipment closely
SHP008679,Medium,Monitor shipment closely
SHP008680,Medium,Monitor shipment closely
SHP008681,Medium,Monitor shipment closely
SHP008682,Medium,Monitor shipment closely
SHP008683,Medium,Monitor shipment closely
SHP008684,Medium,Monitor shipment closely
SHP008685,Medium,Monitor shipment closely
SHP008686,Medium,Monitor shipment closely
SHP008687,Medium,Monitor shipment closely
SHP008688,Medium,Monitor shipment closely
SHP008689,Medium,Monitor shipment closely
SHP008690,Medium,Monitor shipment closely
SHP008691,Medium,Monitor shipment closely
SHP008692,Medium,Monitor shipment closely
SHP008693,Medium,Monitor shipment closely
SHP008694,Medium,Monitor shipment closely
SHP008695,Medium,Monitor shipment closely
SHP008696,Medium,Monitor shipment closely
SHP008698,Medium,Monitor shipment closely
SHP008699,Medium,Monitor shipment closely
SHP008700,Medium,Monitor shipment closely
SHP008702,Medium,Monitor shipment closely
SHP008703,Medium,Monitor shipment closely
SHP008704,Medium,Monitor shipment closely
SHP008705,Medium,Monitor shipment closely
SHP008706,Medium,Monitor shipment closely
SHP008707,Medium,Monitor shipment closely
SHP008708,Medium,Monitor shipment closely
SHP008709,Medium,Monitor shipment closely
SHP008710,Medium,Monitor shipment closely
SHP008711,Medium,Monitor shipment closely
SHP008712,Medium,Monitor shipment closely
SHP008713,Medium,Monitor shipment closely
SHP008714,Medium,Monitor shipment closely
SHP008715,Medium,Monitor shipment closely
SHP008716,Medium,Monitor shipment closely
SHP008717,Medium,Monitor shipment closely
SHP008718,Medium,Monitor shipment closely
SHP008719,Medium,Monitor shipment closely
SHP008720,Medium,Monitor shipment closely
SHP008721,Medium,Monitor shipment closely
SHP008722,Medium,Monitor shipment closely
SHP008723,Medium,Monitor shipment closely
SHP008724,Medium,Monitor shipment closely
SHP008725,Medium,Monitor shipment closely
SHP008726,Medium,Monitor shipment closely
SHP008727,Medium,Monitor shipment closely
SHP008728,Medium,Monitor shipment closely
SHP008729,Medium,Monitor shipment closely
